id,time,user,language,score,comment,editor
16565899,Sat Jun 15 2013 13:22:53 GMT-0400 (EDT),Glenn Plas,english,-6,Removing crap from the administrative boundaries,JOSM/1.5 (5842 en) Linux
16576033,Sun Jun 16 2013 09:26:08 GMT-0400 (EDT),marcoSt,german,-6,Ungefähre Verlängerung der B 15n nach Rosenheim. Es mehren sich die Berichte  dass die B15n doch bis Rosenheim gebaut werden soll. Berichte klingen wie Deja vu zu A 94. Hab sie in etwa grob eingezeichnet. Aber nur sehr grob.,Potlatch 2
16576735,Sun Jun 16 2013 10:27:48 GMT-0400 (EDT),RM87,english,-9,www. removal from name tag. Some countries in Europe. Where possible added website tag. Spam removed. Dead links removed. links to third party sites removed. Background imagery:bing,Merkaartor 0.17 (et)
16579794,Sun Jun 16 2013 14:30:12 GMT-0400 (EDT),marcoSt,german,-6,Hauptstraße in Frasdorf geändert. Hier verläuft die St 2362 bis St 2093. Die RO 5 endet somit an St 2362. Quelle: Wikipedia,Potlatch 2
16582329,Sun Jun 16 2013 17:45:00 GMT-0400 (EDT),RM87,english,-9,www. removal from name tag. moved ot website if appropriate. If link dead  removed reference to it. Spam removed. Background imagery: bing,Merkaartor 0.17 (et)
16585111,Mon Jun 17 2013 02:58:34 GMT-0400 (EDT),Irfan Zidan,pidgin,-6,Fix error Boundary duplicated nodes - Duplicated nodes (72) and warning way end node   no tags,JOSM/1.5 (5990 en)
16593132,Mon Jun 17 2013 13:39:43 GMT-0400 (EDT),maptin,german,-6,Hirschhorn: Anlieger dürfen die ersten Meter in die Fußgängerzone fahren;,JOSM/1.5 (5990 en)
16596486,Mon Jun 17 2013 17:34:09 GMT-0400 (EDT),RM87,english,-6,www. removal from name tags. If website of physical... then added website tag. otherwise removed name or deleted node in case of spam. bg imagery: bing,Merkaartor 0.17 (et)
16598619,Tue Jun 18 2013 00:23:14 GMT-0400 (EDT),russdeffner,english,-6,Black Forest Fire Area: fixing weird node in Hogden road  probably caused by my poor area polygons at the start.,Potlatch 2
16607616,Tue Jun 18 2013 14:52:46 GMT-0400 (EDT),RM87,english,-6,www. removal from name tags. If website  then moved to website tag. if spam  removed. if not name  removed. bg imagery: bing,Merkaartor 0.17 (et)
16609326,Tue Jun 18 2013 16:41:33 GMT-0400 (EDT),RM87,german,-9,www. removal from names. webpages moved under webpage tag. spam and dead links removed. bg imagery: bing,Merkaartor 0.17 (et)
16613581,Wed Jun 19 2013 03:42:36 GMT-0400 (EDT),NZGraham,english,-7,Removed 'No Right Turn' restriction from node Node: 364023706. From way 32334898 links with way 32358571 which is one way (right to left) so the turn restriction would be redundant??? (KeepRight listed turn restriction as incomplete).,Potlatch 2
16615535,Wed Jun 19 2013 06:55:14 GMT-0400 (EDT),derconditor,german,-6,Diese Gebäude an die Gebäudeform angepasst und die Daten dazu eingegeben,iD 1.0.1
16615574,Wed Jun 19 2013 06:58:02 GMT-0400 (EDT),Klumbumbus,german,-6,oneway entfenr nach osb "Beschreibung: Diese Straße  ist seit einiger Zeit keine Einbahnstraße mehr. Daher wäre es sinvoll die Pfeile für die Einbahnstraße zu entfernen. [MirSei  2013-06-06 10:43:32 CEST]",JOSM/1.5 (5990 de)
16633691,Thu Jun 20 2013 14:19:40 GMT-0400 (EDT),Ewald H,german,-6,Der Straßenname der L333 im Ort Bach (Gemeinde Eitorf) lautet "Hennefer Straße". Die Bezeichnung "Siegtalstraße" ist die Bezeichnung deer L333 von Hennef bis Windeck-Rosbach.,Potlatch 2
16636864,Thu Jun 20 2013 18:17:04 GMT-0400 (EDT),Duncan Parkes,english,-7,Change Fox and Hounds to 'abandoned'. Sadly  it's in a much worse state now than the photo on the wiki...,Potlatch 2
16638087,Thu Jun 20 2013 22:10:37 GMT-0400 (EDT),russdeffner,english,-6,Quick edit around Warhawk Road near Brook Forest  CO - listening to radio  smoke report from that area.  Mainly deleting bad tiger/potlatch import roads with horrible geometry that are driveways  easier to just retrace.,Potlatch 2
16645484,Fri Jun 21 2013 11:34:21 GMT-0400 (EDT),wieninger11,german,-6,Hinzugefügt die Stocksporthalle in Lampoding/Kirchstein mit 7 Pflasterbelag Bahnen. Die Halle ist leider auf dem Satelitenbild noch nicht zu sehen  existiert aber bereits schon seit ein Paar Jahren,Potlatch 2
16648546,Fri Jun 21 2013 16:09:42 GMT-0400 (EDT),marcoSt,german,-9,Die Isental- und die Lappachtalbrücke für die A 94 in etwa eingezeichnet.,Potlatch 2
16654701,Sat Jun 22 2013 06:53:44 GMT-0400 (EDT),kartler175,german,-6,Schauen sich die Leute die Ergenisse ihrer Bemühungen denn nicht an?,JOSM/1.5 (5990 de)
16661743,Sat Jun 22 2013 17:06:57 GMT-0400 (EDT),westnordost,english,-9,fix badly fucked up paths at the rosengarten,JOSM/1.5 (5990 en)
16665594,Sun Jun 23 2013 04:08:28 GMT-0400 (EDT),freewillis,german,-6,Zeitreise Homo erectus und Waldelefant,JOSM/1.5 (5990 de)
16665598,Sun Jun 23 2013 04:08:43 GMT-0400 (EDT),freewillis,german,-6,Zeitreise Homo erectus und Waldelefant,JOSM/1.5 (5990 de)
16666298,Sun Jun 23 2013 05:11:53 GMT-0400 (EDT),someoneLIKEme,german,-6,Ich fügte die Apotheke hinzu die ich jedes mal sehe wenn ich ins Coop gehe.,Potlatch 2
16669865,Sun Jun 23 2013 09:59:34 GMT-0400 (EDT),marcoSt,german,-6,DGF 4 korrigiert. Da ragte die LA 2 zu weit in den Landkreis Dingolfing. Außerdem gab es teilweise die Schreibweise DGF4. Hab's geändert.,Potlatch 2
16674624,Sun Jun 23 2013 15:26:14 GMT-0400 (EDT),FvGordon,german,-6,In diesem Autobahnabschnitt stehen Schilderbrücken mit Wechselverkehrszeichen  die die Höchstgeschwindigkeit angeben,JOSM/1.5 (5990 de)
16674776,Sun Jun 23 2013 15:36:49 GMT-0400 (EDT),Birte_99,german,-6,Die Post ist seit einiger Zeit umgezogen von der Glemsgaustraße in die Rathausgasse.,Potlatch 2
16675503,Sun Jun 23 2013 16:24:10 GMT-0400 (EDT),RM87,slovak,-6,www. spam removal. North america. ,Merkaartor 0.17 (et)
16677373,Sun Jun 23 2013 19:32:09 GMT-0400 (EDT),Mark Martinec,hausa,-6,Kum,JOSM/1.5 (5990 en)
16681740,Mon Jun 24 2013 06:05:41 GMT-0400 (EDT),Fidibus21,german,-6,Es handelt sich bei diesen Wegen um keine offiziellen Wege! Diese Wegen wurden wild getrampelt. Dadurch wird die Natur gestört  wodurch z.B. auch Wild aufgescheucht wird und auf die anliegende Kreisstraße läuft. Allein Im Jahr 12/13 kamen dort 10 Rehe um!,Potlatch 2
16683747,Mon Jun 24 2013 08:33:53 GMT-0400 (EDT),myneur,english,-9,the road is abandoned  horrible to find  but terrible to pass. There is no how to describe it in tags.. ,Potlatch 2
16690307,Mon Jun 24 2013 16:30:11 GMT-0400 (EDT),russdeffner,english,-6,New Fire Starts area: generally expanding my forest/natural polygon  added Hayman (or the majority) Fire Scar as grassland - as I'm listening to radio traffic regarding at least one several acre fire and at least one other in the general Deckers area.,Potlatch 2
16704091,Tue Jun 25 2013 15:26:47 GMT-0400 (EDT),JanSchuerholz,german,-6,Das TopCafe ist eines der wenigen gastronomischen Betriebe des Ortes  die ganzjährig geöffnet sind. Die genaue Adresse ist mir noch nicht bekannt.,iD 1.0.1
16704437,Tue Jun 25 2013 15:52:05 GMT-0400 (EDT),IggyD,english,-7,This is a ruin at present day of a shopping mall destroyed in war in 1992.,Potlatch 2
16709050,Wed Jun 26 2013 03:20:38 GMT-0400 (EDT),SPTH,german,-6,Auch wenn die Bahntechnik noch fehlt: Die Gleise liegen bis hinter dem Umspannwerk und sind für Rangierfahrten befahrbar,JOSM/1.5 (5759 de)
16717421,Wed Jun 26 2013 15:23:28 GMT-0400 (EDT),ToniE,danish,-6,Fixed address errors: wrong or missing addr:street,JOSM/1.5 (6002 de)
16725595,Thu Jun 27 2013 07:46:55 GMT-0400 (EDT),p_daltan,english,-7,misaligned road network  missing dead ends and restricted access driveways on the UoCy campus. From Bing and personal knowledge of the area.,Potlatch 2
16728321,Thu Jun 27 2013 11:43:02 GMT-0400 (EDT),Cam4rd98,indonesian,-6,removing spam data,Potlatch 2
16728340,Thu Jun 27 2013 11:45:21 GMT-0400 (EDT),Cam4rd98,indonesian,-6,removing spam data,Potlatch 2
16729385,Thu Jun 27 2013 13:06:54 GMT-0400 (EDT),Ralf Treinen,french,-6,dd housenumbers  bank HSBC  jap restaurant Rue Georges-Messier,JOSM/1.5 (5608 en)
16743950,Fri Jun 28 2013 15:46:54 GMT-0400 (EDT),thal1982,german,-6,Eine Frage die bleibt  in Neuenkirchen scheinen die Hintergrundbilder von der Auflösung her wohl verbessert wurden zu sein.Stimmt dies?Ich hatte ja ein paar Häuser eingezeichnet  momentan passen wohl nicht alle aufeinander mit dem Hintergrund...,Potlatch 2
16746395,Fri Jun 28 2013 19:50:20 GMT-0400 (EDT),russdeffner,english,-9,West Fork Complex: deleting more horrible TIGER crap  so make that at least 2 changesets for me that are only deletes,Potlatch 2
16749237,Sat Jun 29 2013 05:09:02 GMT-0400 (EDT),Meersbrook,english,-6,Features around Three Cocks,Potlatch 2
16749913,Sat Jun 29 2013 06:11:46 GMT-0400 (EDT),Michael_H,romanian,-6,Sters cuvântul Vârful pentru natural=peak cum hotărât pe talk-ro în Octombrie.,JOSM/1.5 (5990 de)
16750193,Sat Jun 29 2013 06:43:18 GMT-0400 (EDT),Michael_H,romanian,-6,Sters cuvântul Vârful pentru natural=peak cum hotărât pe talk-ro în Octombrie.,JOSM/1.5 (5990 de)
16755251,Sat Jun 29 2013 13:47:25 GMT-0400 (EDT),marcoSt,german,-6,Die Straßenart teriary für die neue Ortsumgehung Weiherhammer (NEW 21) ergänzt. Wird gebaut seit 31.03.2011 und soll Mitte 2013  also bald fertig sein.,Potlatch 2
16758535,Sat Jun 29 2013 18:16:53 GMT-0400 (EDT),Tronikon,german,-6,Ergänzung Straßenbahnlinie 1. Die Namen sind jetzt auch bei bahn.de korrekt  daher können die fixme-Kommentare entfallen. Startdatum von note nach start_date übernommen (ungeprüft).,JOSM/1.5 (5990 de)
16767844,Sun Jun 30 2013 14:12:10 GMT-0400 (EDT),Steve8x8,german,-6,Minor line LuSt - Hildebrandshausen-Heide,Merkaartor 0.18 (en)
16768508,Sun Jun 30 2013 15:00:47 GMT-0400 (EDT),Bennard,german,-6,Die Straßennamen um den Studtplatz bei Google Maps sind falsch. Die komplette  den Studtplatz umfassende Straße heißt Studtstraße. ,Potlatch 2
16768713,Sun Jun 30 2013 15:17:56 GMT-0400 (EDT),Steve8x8,icelandic,-6,L.u.St. Viadukt,Merkaartor 0.18 (en)
16776080,Mon Jul 01 2013 06:58:18 GMT-0400 (EDT),vipmarco,german,-11,Die ursprüngliche Aufteilung des Hauses und Bezeichnung mit der Hausnummer 12 war falsch. Die eine Hälfte ist Goethestraße 12  die andere Hälfte Goethestraße 12A.,Potlatch 2
16779330,Mon Jul 01 2013 11:30:55 GMT-0400 (EDT),AndyRTR,german,-9,B1 Richtung Erxleben  Nach der Auffahrt zur A14 Richtung Haldensleben/A2 die Kreuzung mit 2 Spuren "geradeaus" markiert. OSMAND+ ist dort links auf die Gegenspur der B1 gebogen und aus Richtung Erxleben nach Magdeburg in die A14 eingebogen.,Potlatch 2
16782080,Mon Jul 01 2013 15:22:34 GMT-0400 (EDT),easyX,german,-6,Ich bin Postzusteller und korrigiere ein paar Straßennamen die geändert wurden durch Eingemeindungen. Und andere kleine Details die ich durch Ortskenntnis hinzufügen kann.,Potlatch 2
16795008,Tue Jul 02 2013 13:28:29 GMT-0400 (EDT),marcoSt,german,-6,Die geplante Umgehungsstraße in Kösching auf construction umgestellt. Bin heute an der Baustelle vorbeigefahren. Die Furche über den Hügel ist kaum zu übersehen. Da wird ganz schön geklotzt so wie fast überall in Ingolstadt und Umgebung.,Potlatch 2
16801223,Wed Jul 03 2013 03:11:13 GMT-0400 (EDT),BlackPowder75,german,-6,Besucher der Annaberger Str. 231 werden oft fehlgeleitet  da die meisten Navis die falsche Hausnummer anzeigen  welche zu einem unbenutzten Gebäude führt  wo keinerlei Personen/Firmen anwesend sind.,Potlatch 2
16803322,Wed Jul 03 2013 06:23:07 GMT-0400 (EDT),AndyToolshed,german,-6,Die "Kinderinsel" befindet sich nicht in der Eisenstockstr. 12 sondern in der Eisenstockstr. 10. Siehe auch die offizielle Webseite der Kinderinsel http://www.kinderinsel-ka.de/html/kontakt.html,iD 1.0.1
16823987,Thu Jul 04 2013 10:51:01 GMT-0400 (EDT),gcamp,english,-6,Fix issue where roads where actually polygons. That's bad  really bad.,iD 1.0.1
16832228,Fri Jul 05 2013 04:33:54 GMT-0400 (EDT),MetiorErgoSum,german,-6,Die Halle ist ein Gebäude  auch wenn ein Schwimmbad drin ist. Die Fußwege liegen innerhalb des Schwimmbads und sind nicht öffentlich zugänglich.,JOSM/1.5 (5990 en)
16834508,Fri Jul 05 2013 07:10:21 GMT-0400 (EDT),Himmelsfeger,german,-6,Habe die Fachschaft Elektrotechnik hinzugefügt  damit sie von Studenten die wir vertreten gefunden werden kann.,Potlatch 2
16836645,Fri Jul 05 2013 09:50:58 GMT-0400 (EDT),belosm2012,somali,-6,Bad Hofgastein + Bad Gastein,JOSM/1.5 (5990 de)
16844198,Sat Jul 06 2013 00:39:19 GMT-0400 (EDT),Ent,pidgin,-6,Adding Lake Fanny,JOSM/1.5 (5990 en_AU)
16844243,Sat Jul 06 2013 00:51:01 GMT-0400 (EDT),Ent,pidgin,-6,Adding Lake Fanny,JOSM/1.5 (5990 en_AU)
16844269,Sat Jul 06 2013 00:59:49 GMT-0400 (EDT),Ent,pidgin,-6,Adding Lake Fanny,JOSM/1.5 (5990 en_AU)
16846525,Sat Jul 06 2013 05:52:08 GMT-0400 (EDT),Ent,pidgin,-6,Adding Lake Fanny,JOSM/1.5 (5990 en_AU)
16847223,Sat Jul 06 2013 06:58:22 GMT-0400 (EDT),jotpe,dutch,-6,mal die place node von westhoven als admin_center in die boundary relation gelegt  Köln-Westhoven,JOSM/1.5 (5990 de)
16851835,Sat Jul 06 2013 14:22:27 GMT-0400 (EDT),jotpe,dutch,-6,mal die place node von westhoven als label in die boundary relation gelegt  Köln-Westhoven,JOSM/1.5 (5990 de)
16863762,Sun Jul 07 2013 13:44:27 GMT-0400 (EDT),brianboru,swedish,-6,Hoar Hall bdgs,JOSM/1.5 (5939 en_GB) Windows Vista 32-Bit
16864672,Sun Jul 07 2013 15:09:37 GMT-0400 (EDT),brianboru,swedish,-6,Hoar Hall bdgs,JOSM/1.5 (5939 en_GB) Windows Vista 32-Bit
16866416,Sun Jul 07 2013 17:26:20 GMT-0400 (EDT),Schusch,german,-6,Die Signalanlage für die Verkehrsbeeinflussung geht von Norden kommen nur bis Seeheim-Jugenheim,JOSM/1.5 (6056 de)
16866989,Sun Jul 07 2013 18:39:43 GMT-0400 (EDT),IOOI,german,-6,Neue Überführung der K 26 über die künftige BAB 26 im Zuge der AS Jork wurde eröffnet  die alte K 26 wurde zurückgebaut,JOSM/1.5 (5759 de)
16867026,Sun Jul 07 2013 18:46:07 GMT-0400 (EDT),IOOI,german,-6,Neue Überführung der K 26 über die künftige BAB 26 im Zuge der AS Jork wurde eröffnet  die alte K 26 wurde zurückgebaut,JOSM/1.5 (5759 de)
16868214,Mon Jul 08 2013 00:05:31 GMT-0400 (EDT),Iftakhul Anwar,english,-6,No error and warning specified found,JOSM/1.5 (5990 en)
16868277,Mon Jul 08 2013 00:24:52 GMT-0400 (EDT),Iftakhul Anwar,english,-6,No error and warning specified found,JOSM/1.5 (5990 en)
16869117,Mon Jul 08 2013 02:50:23 GMT-0400 (EDT),Iftakhul Anwar,english,-6,no found error and warning which should be fixed,JOSM/1.5 (5990 en)
16876781,Mon Jul 08 2013 13:43:09 GMT-0400 (EDT),Chrysopras,english,-6,Canton Waadt/Vaud: Bogis-Bossey: Château de Bossey: OK  this building:parts approach is so complicated (it even produces JOSM warnings)  so to avoid errors I remove it for now and use a landuse=residential area for the name of the game,JOSM/1.5 (5990 de)
16884067,Tue Jul 09 2013 04:41:57 GMT-0400 (EDT),poppei82,german,-6,Relation Alzentalbahn in RB65 umbenannt  Name Alzentalbahn gilt nur für die Eisenbahnstrecke zwischen Bad Münster und Kaiserslautern (gesonderte Relation erstellt; vgl. Wikipedia Alsenztalbahn),JOSM/1.5 (5990 de)
16891089,Tue Jul 09 2013 15:10:39 GMT-0400 (EDT),Hjart,german,-6,Spam (rettesæt 16886486) ved Vordingborg reverteret  - source=Bing,JOSM/1.5 (6060 da)
16892017,Tue Jul 09 2013 16:18:15 GMT-0400 (EDT),Basstoelpel,german,-6,landuse korrigiert  soweit aus eigener Anschauung bekannt. Die Lücken  die sich jetzt auftun sind eben nicht überwiegend Ackerland.,JOSM/1.5 (6060 de)
16892897,Tue Jul 09 2013 17:26:12 GMT-0400 (EDT),Basstoelpel,german,-6,landuse korrigiert  soweit aus eigener Anschauung bekannt. Die Lücken  die sich jetzt auftun sind eben nicht überwiegend Ackerland.,JOSM/1.5 (6060 de)
16905092,Wed Jul 10 2013 16:30:51 GMT-0400 (EDT),Govanus,english,-6,Outline of Gaza's International Airport  funded by many foriegn taxpayers including the EU's  currently affected by war damage and matirial embargo's for the last decade or so. Land still earmarked for air purposes.,iD 1.0.1
16909276,Thu Jul 11 2013 03:20:40 GMT-0400 (EDT),Chrysopras,english,-6,FR: Oh  sorry  this was my error -- I have overlooked that “power=substation” is not a spelling error  but proposed in http://wiki.openstreetmap.org/wiki/Proposed_features/Substation_refinement. So partially revert my previous commit. Sorry!,JOSM/1.5 (6060 de)
16909491,Thu Jul 11 2013 03:43:20 GMT-0400 (EDT),Chrysopras,english,-6,FR: Oh  sorry  this was my error -- I have overlooked that “power=substation” is not a spelling error  but proposed in http://wiki.openstreetmap.org/wiki/Proposed_features/Substation_refinement. So partially revert my previous commits. Sorry!,JOSM/1.5 (6060 de)
16909530,Thu Jul 11 2013 03:47:37 GMT-0400 (EDT),NZGraham,english,-7,"missing to way  relation 2782018 A turn-restriction needs exactly one to member. This one has 0"  Deleted this 'no right turn' restriction. Howell Ave connects to one-way section of SH1 so only left turn is possible. Turn restriction is superfluous?,Potlatch 2
16914306,Thu Jul 11 2013 10:55:24 GMT-0400 (EDT),duchovka,german,-6,Die Schule wurde geschlossen. Neu gehen die Schüler in Herrensohr zur Schule.,iD 1.0.1
16916161,Thu Jul 11 2013 13:43:03 GMT-0400 (EDT),Nadjita,german,-6,Die Strasse geht um die Parkplaetze in der Mitte herum.,Potlatch 2
16917330,Thu Jul 11 2013 15:26:01 GMT-0400 (EDT),Klumbumbus,german,-9,osb: "die Jüterboger Str. gibt es nicht mehr. Im Rahmen einer Reform wurde alles umbenannt. Statt 14913 Grüna jetzt 14913 Jüterbog. Die Straßen heißen alle Grüna und die Häuser wurden neu durchnummeriert [zteitardnas  2012-03-04 12:02:35 CET]",JOSM/1.5 (6060 de)
16922733,Fri Jul 12 2013 04:03:16 GMT-0400 (EDT),eMerzh,english,-6,Remove spam,JOSM/1.5 (5990 fr)
16925149,Fri Jul 12 2013 07:59:50 GMT-0400 (EDT),Qualmsocke,german,-6,Die Hausnummern sind falsch. Ich habe die original Baupläne und mir gehört auch eins der Häuser!,Potlatch 2
16929988,Fri Jul 12 2013 15:45:04 GMT-0400 (EDT),Droelfzehn,german,-6,Helipadpositionen korrigiert. IMHO sind die inaktiv  denn der Flugplatz wird nun von der FH Darmstadt zu Meß- und Testflügen genutzt  die selten stattfinden. Einen Heli habe ich dort noch nie mitbekommen und ich wohne nur wenige hundert Meter weit weg.,JOSM/1.5 (5990 de)
16930028,Fri Jul 12 2013 15:49:19 GMT-0400 (EDT),Droelfzehn,german,-6,Gebäude entfernt: Die Echolon-Radome sind abgebaut  die zugehörigen Gebäude wurden abgerissen (Quelle: Bing Sat),JOSM/1.5 (5990 de)
16931906,Fri Jul 12 2013 18:40:51 GMT-0400 (EDT),TEL0000,german,-6,Verbindungspunkt zwischen Blohfelder Straße und Autobahn gelöscht  da die Autobahn die Straße auf einer Brücke überquert.,Potlatch 2
16938741,Sat Jul 13 2013 12:23:30 GMT-0400 (EDT),marcoSt,german,-6,In Obertaukirchen die Grenzmarkierungen für die bebauten Flächen hinzugefügt.,Potlatch 2
16951929,Sun Jul 14 2013 13:22:10 GMT-0400 (EDT),KIAM,german,-6,bei Namen für Rundwege Bad Essen die Wegnummer angefügt um es im Editor  übersichtlicher zu machen,JOSM/1.5 (6060 de)
16952127,Sun Jul 14 2013 13:37:30 GMT-0400 (EDT),KIAM,german,-6,Anfang Rundwege Bad Essen (2) Nochmal :(    und Rundwege Bad Essen (7)  fehlendes Telstück eingetragen,JOSM/1.5 (6060 de)
16952183,Sun Jul 14 2013 13:42:21 GMT-0400 (EDT),KIAM,german,-6,Anfang Rundwege Bad Essen (2) Nochmal :(    und Rundwege Bad Essen (7)  fehlendes Telstück eingetragen,JOSM/1.5 (6060 de)
16962086,Mon Jul 15 2013 09:04:41 GMT-0400 (EDT),Boggedy,danish,-6,bugger  bridge,Potlatch 2
16974283,Tue Jul 16 2013 08:35:43 GMT-0400 (EDT),Klumbumbus,german,-6,details nach osbs "hie ca ist die Hartgummischwelle [NoName  ...]" " Das ist kein Fußweg  die Straße ist vielleicht bissl eng  aber kein Fußweg. Das ist eine gepflasterte Straße ohne jegliche Beschränkungen. [NoName  2013-07-16 07:28:00 CEST]",JOSM/1.5 (6060 de)
16978956,Tue Jul 16 2013 15:38:24 GMT-0400 (EDT),KMPR,german,-6,Da die Grundschule im Grünen seit einiger Zeit eine Gesamtschule ist  heißt sie seitdem "Grüner Campus Malchow". Ich habe darauf die Gebäude des Schulkomplexes aktualisiert.,iD 1.0.1
17005461,Thu Jul 18 2013 17:51:55 GMT-0400 (EDT),Klumbumbus,german,-9,details nach osbs "1. die 17 westl. gehört zu Am Waldessaum  die 17 östl. Weidenweg  2. das Gebäude westl. v. 10 müsste die 10a sein  zur 10 gehört noch ein massiver Schuppen  dieser steht am westl. Rand des Grundstücks (etwa auf der lila Linie)" "[...]",JOSM/1.5 (6060 de)
17009786,Fri Jul 19 2013 05:47:36 GMT-0400 (EDT),trakais,english,-6,somebody seriously fucked up this area ,iD 1.0.1
17011113,Fri Jul 19 2013 08:03:39 GMT-0400 (EDT),keyce,spanish,-6,Osiedlowe - XXX Lecia,JOSM/1.5 (6060 pl)
17011443,Fri Jul 19 2013 08:35:19 GMT-0400 (EDT),Stephen Early,english,-6,The Old Station takes Bitcoin,iD 1.0.1
17011960,Fri Jul 19 2013 09:25:36 GMT-0400 (EDT),jobe451,german,-6,Added bitcoin as payment method for "Das Russische Sprachstudio",JOSM/1.5 (6060 en)
17012697,Fri Jul 19 2013 10:34:50 GMT-0400 (EDT),geobond,english,-6,Adds office of Bitcoin online peer to peer lending website Bitbond.net,Potlatch 2
17017920,Fri Jul 19 2013 18:38:13 GMT-0400 (EDT),berndw,german,-6,Beuel: Habe die Bäume von der Straße geholt  damit sie nicht unter die Räder kommen ;-),JOSM/1.5 (6060 de)
17020606,Sat Jul 20 2013 04:16:24 GMT-0400 (EDT),Ludwig28,german,-6,Die A40 ist nur im Ruhrgebiet als Ruhrschnellweg zu bezeichnen. Bei uns Hier am Niederrhein ist die Bezeichnung falsch.,Potlatch 2
17021900,Sat Jul 20 2013 06:51:23 GMT-0400 (EDT),bigfatfrog67,english,-6,Corrected MapDust Error  oneway marked wrong way and missing off roundabouts,JOSM/1.5 (5990 en_GB)
17025569,Sat Jul 20 2013 13:32:37 GMT-0400 (EDT),reilly3000,english,-6,Updated info to reflect BitCoin acceptance and website,Potlatch 2
17027678,Sat Jul 20 2013 15:59:31 GMT-0400 (EDT),Paul Johnson,hausa,-6,Added a Kum & Go.,JOSM/1.5 (6077 en)
17028309,Sat Jul 20 2013 16:40:11 GMT-0400 (EDT),Erphentaler,german,-6,also ob die NSA der Betreiber ist? Zumindest wohl nicht der Hauptbetreiber  von dem her passt wohl die USA am besten,JOSM/1.5 (6060 de)
17031444,Sun Jul 21 2013 02:07:13 GMT-0400 (EDT),Evan Edwards,english,-7,This small part of 11th was not indicated as tertiary  but it is.  This has caused me weird routing errors that result in horrible routes.,iD 1.0.1
17032465,Sun Jul 21 2013 04:06:35 GMT-0400 (EDT),Wochenendfotograf@flickr,german,-6,Die B84 verläuft noch immer durch Stockhausen. Vielleicht mal auf die Beschilderung achten  das wäre mein Tipp!,JOSM/1.5 (5990 de)
17039930,Sun Jul 21 2013 15:07:59 GMT-0400 (EDT),mides,english,-6,Saint-Girons : update École Fanny Reich,JOSM/1.5 (6060 fr)
17063763,Tue Jul 23 2013 11:46:40 GMT-0400 (EDT),Didz,dutch,-6,Delfin Island (float damn you!),iD 1.0.1
17071144,Wed Jul 24 2013 02:36:28 GMT-0400 (EDT),Nadjita,german,-6,Tatsaechlich ist dieser Kreisverkehr ein Minikreisverkehr  denn die Mitte ist ueberfahrbar gemacht fuer die Buslinien,JOSM/1.5 (6060 de)
17080340,Wed Jul 24 2013 16:13:14 GMT-0400 (EDT),Evan Edwards,english,-6,no useable road here  goes nowhere and in horrible disrepair  abandoned by city of canton.,iD 1.0.1
17083241,Wed Jul 24 2013 23:29:07 GMT-0400 (EDT),California Bear,english,-7,Building destroyed by fire and subsequent collapse - http://en.wikipedia.org/wiki/Balkhash_Radar_Station#Second_generation_Daryal_radar,Potlatch 2
17092138,Thu Jul 25 2013 14:20:46 GMT-0400 (EDT),aseerel4c26,german,-8,es wurde wohl dem Radweg eine separate Brücke gegeben  ihn wohl auch zur Radroute RMV8 hinzugefügt  aber vergessen die Straßenbrücken aus RMV8 herauszunehmen. Ich habe das nun nachgeholt  da ich denke  dass die Dopplung nicht beabsichtigt war,JOSM/1.5 (6060 de)
17097229,Fri Jul 26 2013 02:15:10 GMT-0400 (EDT),wkrammer,german,-6,Wörthersee Rundwanderweg Aufnahme der Relation 225043 "Route Wörthersee" in die Relation 3103358 "Wörthersee Rundwanderweg"  um die bestehenden Eintragungen einzubinden.,Potlatch 2
17098883,Fri Jul 26 2013 05:05:20 GMT-0400 (EDT),Pikari,lithuanian,-6,Operaatio femma  osa sex tai siis kuusi - pois turhaa engelskaa (Jyvääskylä),Potlatch 2
17099403,Fri Jul 26 2013 05:49:32 GMT-0400 (EDT),Andy Allan,slovak,-6,Remove spam name,iD 1.0.1
17101595,Fri Jul 26 2013 09:17:54 GMT-0400 (EDT),bbudeck,english,-8,Missing piece of the existing streed added. It's a two way dead end  couldn't find anything about dead ends though.,Potlatch 2
17107800,Fri Jul 26 2013 18:06:49 GMT-0400 (EDT),himmelbuerger,german,-6,Die Strasse fährt rechtwinklig (bzw sehr breiter Winkel auf beide Seiten) in die Hauptstraße ,Vespucci 0.8.3r419
17108092,Fri Jul 26 2013 18:47:45 GMT-0400 (EDT),NathanaelB,english,-6,Added foopath along west side of Bindubi and thrufares from Bindubi to Teague and Kum.,Potlatch 2
17108932,Fri Jul 26 2013 22:04:52 GMT-0400 (EDT),MikeN,french,-6,Coon Prairie Trail  US 61 / realignment per survey  Bing aerial,JOSM/1.5 (6060 en)
17119963,Sat Jul 27 2013 20:15:22 GMT-0400 (EDT),rayquaza,german,-9,Adress-Experimente Mannheim-Quadratestadt: U4 14 auf die Variante von U5 16 (die in Nominatim als einzige funktionierte) umgestellt  da U5 16 durch die POI nicht so gut testbar ist; U5 16 (erstmal) wieder zurück und aus Test entlassen,JOSM/1.5 (6060 de)
17124997,Sun Jul 28 2013 08:55:43 GMT-0400 (EDT),jotpe,german,-6,der letzte Rest an Grünflächen und die Brombeerplatte an die Zacken angepasst  Köln/Bonner Flughafen,JOSM/1.5 (5990 de)
